Informations,Time,CO2 PS,MeOH,H2O wwtp,H2_from_AEC,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Power_to_the_grid,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Electricity consumption
 ,3364,31766.93453357302,21758.174338063713,21179.064311678318,1842.5785951160135,4325.680782915251,0.0,27977.365819343286,14630.074045221148,0.0,2483.102187799238,2605.1003030112706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,109461.40167623495,-0.0,0.0,0.0,8.653662581836169e-12,164672.75081384482,109461.40167623495
 ,3365,18709.652235379188,12814.830298204923,29283.677928303565,2547.67997976241,2547.67997976241,0.0,26940.18717799963,20228.579039313536,0.0,0.0,2605.1003030112706,-0.0,14470.134813588835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,121716.29119121157,-0.0,0.0,0.0,-8.67610077349175e-12,164672.75081384482,136186.4260048004
 ,3366,23912.387207927924,16378.34740269036,33930.565127603455,2951.9591661015006,3256.132684431483,0.0,32255.59210811958,23438.555778845915,0.0,304.17351832998247,2300.926784681288,-0.0,36175.337033972086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,122965.19712904359,-0.0,0.0,0.0,3.006717681848003e-12,164672.75081384482,159140.5341630157
 ,3367,23804.081601796523,16304.16548068255,37257.29640703492,3241.3847874120374,3241.3847874120374,0.0,34275.69929600985,25736.59521205158,0.0,0.0,2300.926784681288,-0.0,48716.12053908242,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,124552.34842503844,-0.0,0.0,0.0,-3.4749279477278167e-11,164672.75081384482,173268.4689641208
 ,3368,27836.371825171682,19066.00809943266,43568.49272053349,3790.4588666864133,3790.4588666864133,0.0,40081.82823988881,30096.243401490123,0.0,0.0,2300.926784681288,-0.0,68491.97145098716,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,134127.29394841718,-0.0,0.0,0.0,3.3208523650261527e-12,164672.75081384482,202619.26539940434
 ,3369,31766.93453357302,21758.174338063713,52206.913867304436,4542.0015064554855,4325.680782915251,0.0,47289.03732706587,36063.49196125656,216.3207235402354,0.0,2517.2475082215237,-0.0,101773.28152224148,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,140267.74814275795,-0.0,0.0,0.0,-8.490611722472271e-11,164672.75081384482,242041.02966499934
 ,3370,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,2797.8530488168967,-0.0,150971.73988844352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,145497.54175742948,0.0,51215.37810411156,-0.0,0.0,164672.75081384482,245253.90354176145
 ,3371,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3078.4585894122697,-0.0,186664.73909529598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,178203.2660044053,0.0,119614.10155793985,0.0,0.0,164672.75081384482,245253.90354176145
 ,3372,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3359.0641300076427,-0.0,235863.19746149803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,168888.50921807488,0.0,159497.80313781148,-0.0,0.0,164672.75081384482,245253.90354176145
 ,3373,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3639.6696706030157,-0.0,283614.64234634116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,168394.15061768304,0.0,206754.8894222628,-0.0,0.0,164672.75081384482,245253.90354176145
 ,3374,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3920.2752111983887,-0.0,346318.5598718928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,175523.32201280745,0.0,276587.9783429388,0.0,-0.0,164672.75081384482,245253.90354176145
 ,3375,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4200.880751793762,-0.0,374294.1538448312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,186529.30558995207,0.0,315569.55589302187,0.0,0.0,164672.75081384482,245253.90354176145
 ,3376,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4481.486292389135,-0.0,357894.66772276384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,199070.40271568185,0.0,248908.94990140607,59811.63523359827,0.0,224484.38604744308,248244.48530344135
 ,3377,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4762.091832984508,-0.0,302425.8176040067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,220301.80365882607,0.0,0.0,264260.68354387744,0.0,488745.0695913205,258466.93771895533
 ,3378,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5042.697373579881,-0.0,211263.968278397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,235470.80702874408,0.0,0.0,191886.54453845677,0.0,680631.6141297773,254848.2307686843
 ,3379,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5323.302914175254,-0.0,116725.75416294993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,239789.94006374644,0.0,0.0,105963.61017612851,0.0,786595.2243059058,250552.08405056788
 ,3380,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5603.908454770627,-0.0,41963.39095940762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,241897.46883383795,0.0,0.0,36768.52976331821,0.0,823363.754069224,247092.33002992737
 ,3381,31766.93453357302,21758.174338063713,52132.01006980545,4535.484876073074,4325.680782915251,0.0,47242.4173533101,36011.749916020206,209.80409315782305,0.0,5813.7125479284505,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,241715.33671790414,-0.0,0.0,0.0,-0.0,823363.754069224,241715.33671790414
 ,3382,31766.93453357302,21758.174338063713,51515.66886915738,4481.863191616691,4325.680782915251,0.0,46858.80782270914,35585.993741436534,156.1824087014411,0.0,5969.894956629892,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,239035.39272630625,-0.0,0.0,0.0,0.0,823363.754069224,239035.39272630622
 ,3383,31766.93453357302,21758.174338063713,50887.359878205476,4427.200309403876,4325.680782915251,0.0,46467.74956335866,35151.97045666678,101.5195264886255,0.0,6071.414483118517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,236303.41098729873,-0.0,0.0,0.0,0.0,823363.754069224,236303.41098729873
 ,3384,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,6071.414483118517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,220223.74703771158,-0.0,0.0,0.0,11585.10144600801,811778.652623216,231808.8484837196
 ,3385,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,6071.414483118517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,187049.68306404873,-0.0,0.0,0.0,46505.16878670575,765273.4838365103,233554.85185075446
 ,3386,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,6071.414483118517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,133476.82210579637,-0.0,0.0,0.0,102897.65400591877,662375.8298305916,236374.47611171514
 ,3387,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,6071.414483118517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,76547.52643962044,-0.0,0.0,0.0,162823.2283913671,499552.60143922444,239370.75483098754
 ,3388,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,6071.414483118517,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,45845.2554679168,-0.0,0.0,0.0,195141.40836158147,304411.19307764294,240986.66382949825
 ,3389,31766.93453357302,21758.174338063713,41472.988697918205,3608.1500167188838,4325.680782915251,0.0,40608.26376949022,28648.71113274794,0.0,717.5307661963675,5353.88371692215,-0.0,25563.904837340277,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,37727.366872008715,-0.0,0.0,0.0,139738.44226379815,164672.75081384482,203029.71397314713
 ,3390,31766.93453357302,21758.174338063713,22983.2711538261,1999.5445903828706,4325.680782915251,0.0,29100.30054948238,15876.384047639993,0.0,2326.136192532381,3027.747524389769,-0.0,86820.80888153301,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30338.006739835975,-0.0,0.0,0.0,5.078510711380085e-12,164672.75081384482,117158.815621369
 ,3391,19603.19311598431,13426.844599989254,30682.216128491702,2669.352803178778,2669.352803178778,0.0,28226.80428193367,21194.661257239495,0.0,0.0,3027.747524389769,-0.0,122031.47026126584,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,20658.985721637877,-0.0,0.0,0.0,-3.0276599940598796e-11,164672.75081384482,142690.4559829037
 ,3392,30394.64841268916,20818.25233745833,39218.35428058011,3411.9968224104696,4138.817562118952,0.0,38565.83685699617,27091.25476993913,0.0,726.8207397084825,2300.926784681288,-0.0,167853.56383763047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17744.871866696514,-0.0,0.0,0.0,0.0,164672.75081384482,185598.43570432696
 ,3393,30501.66960137053,20891.554521486665,47740.12139002003,4153.390560931743,4153.390560931743,0.0,43919.61314751662,32977.92105379804,0.0,-0.0,2300.926784681288,-0.0,209816.9547970381,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12202.851767566957,-0.0,0.0,0.0,-2.6895912397824426e-11,164672.75081384482,222019.80656460504
 ,3394,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,2581.532325276661,-0.0,256121.3862005224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,4449.2274035265455,0.0,15316.710062287515,0.0,-0.0,164672.75081384482,245253.90354176145
 ,3395,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,2862.137865872034,-0.0,290367.37192601594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,4293.114161297544,0.0,49406.58254555205,0.0,-0.0,164672.75081384482,245253.90354176145
 ,3396,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3142.743406467407,-0.0,319307.6415531937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,6868.98265807607,0.0,80922.72066950833,0.0,0.0,164672.75081384482,245253.90354176145
 ,3397,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3423.34894706278,-0.0,338601.1546379787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,23130.77872359707,0.0,8879.680406672516,102474.6184887065,0.0,267147.3693025513,250377.6344661968
 ,3398,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3703.954487658153,-0.0,358859.3433770031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,40329.254242492076,0.0,0.0,146604.4705502226,0.0,413751.83985277393,252584.12706927257
 ,3399,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3984.560028253526,-0.0,364647.3973024387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,34891.309638181854,0.0,0.0,146937.90799891343,0.0,560689.7478516874,252600.79894170712
 ,3400,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4265.165568848899,-0.0,355482.9785871657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,20034.53275272187,0.0,0.0,124060.57885535822,0.0,684750.3267070455,251456.93248452936
 ,3401,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4545.771109444272,-0.0,330883.7494040647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,12072.757399042788,0.0,0.0,93050.09834413913,0.0,777800.4250511847,249906.40845896842
 ,3402,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4826.376650039645,-0.0,288438.02061753743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,4657.378393165214,0.0,0.0,45563.32901803926,0.0,823363.754069224,247532.06999266343
 ,3403,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,4826.376650039645,-0.0,210299.29262415774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,22031.895565538372,801331.8585036857,232331.1881896961
 ,3404,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,4826.376650039645,-0.0,80068.07930185823,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,159117.38327322208,642214.4752304635,239185.46257508028
 ,3405,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,4826.376650039645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,243399.57201202022,398814.90321844333,243399.57201202022
 ,3406,9452.531008831034,6474.336307418516,13663.674426972346,1188.739675146594,1287.144395113025,0.0,12906.792325043325,9438.593020663957,0.0,98.404719966431,4727.971930073214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,67346.0609925426,331468.84222590073,67346.06099254258
 ,3407,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,4323.464405841226,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27799.348568675974,303669.49365722475,27799.348568675974
 ,3408,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,3918.9568816092383,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27799.348568675974,275870.1450885488,27799.348568675974
 ,3409,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,3514.4493573772506,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27799.348568675974,248070.7965198728,27799.348568675974
 ,3410,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,3109.941833145263,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27799.348568675974,220271.4479511968,27799.348568675974
 ,3411,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,2705.4343089132753,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27799.348568675974,192472.09938252083,27799.348568675974
 ,3412,6353.386906714604,4351.634867612743,5294.581981046695,460.62863235106244,865.1361565830503,0.0,6254.448945816166,3657.3913408674357,0.0,404.5075242319878,2300.926784681288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,27799.348568675974,164672.75081384482,27799.348568675974
 ,3413,8746.960116772088,5991.068573131568,13690.42885933038,1191.067310761743,1191.067310761743,0.0,12594.822170918977,9457.07444744824,0.0,0.0,2300.926784681288,-0.0,63668.59317979088,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-7.000715796541619e-12,164672.75081384482,63668.59317979087
 ,3414,23524.02152616736,16112.343511073534,36818.956401987,3203.249206972869,3203.249206972869,0.0,33872.43841421391,25433.798703364584,0.0,-0.0,2300.926784681288,-0.0,171229.9286274679,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-4.043362136335897e-11,164672.75081384482,171229.92862746786
 ,3415,31766.93453357302,21758.174338063713,52339.130413691615,4553.50434599117,4325.680782915251,0.0,47371.328641104155,36154.82450716989,227.82356307591974,0.0,2528.7503477572077,-0.0,242615.9270411728,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-4.0179321857929035e-11,164672.75081384482,242615.92704117278
 ,3416,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,2809.3558883525807,-0.0,309178.54718368145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63924.64364192003,0.0,0.0,164672.75081384482,245253.90354176145
 ,3417,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3089.9614289479537,-0.0,357894.66772276384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112640.76418100242,-0.0,0.0,164672.75081384482,245253.90354176145
 ,3418,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3370.5669695433266,-0.0,381046.883424506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135792.97988274458,0.0,0.0,164672.75081384482,245253.90354176145
 ,3419,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3651.1725101386996,-0.0,388281.95083130046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143028.04728953904,-0.0,0.0,164672.75081384482,245253.90354176145
 ,3420,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,3931.7780507340726,-0.0,386352.59952282195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141098.69598106053,0.0,0.0,164672.75081384482,245253.90354176145
 ,3421,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4212.383591329446,-0.0,388281.95083130046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23288.39566455655,114037.76345236428,0.0,278710.5142662091,250955.79171437965
 ,3422,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4492.989131924819,-0.0,391175.9777940182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138973.40404976837,0.0,417683.9183159775,252202.57374424988
 ,3423,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,4773.594672520192,-0.0,386352.59952282195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134379.71045815287,0.0,552063.6287741304,251972.88906466909
 ,3424,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5054.200213115565,-0.0,371882.4647092331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120598.62968330634,0.0,672662.2584574367,251283.83502592676
 ,3425,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5334.805753710938,-0.0,345836.22204477317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95792.6842885826,0.0,768454.9427460193,250043.53775619058
 ,3426,31766.93453357302,21758.174338063713,52945.81981046695,4606.286323510624,4325.680782915251,0.0,47748.93090827833,36573.91340867436,280.605540595373,0.0,5615.411294306311,-0.0,302908.1554311263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54908.811323204645,0.0,823363.754069224,247999.34410792167
 ,3427,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,5615.411294306311,-0.0,227181.1165733447,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4261.554566394188,819102.1995028298,231442.6711397389
 ,3428,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,5615.411294306311,-0.0,96467.56542392558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3174.302591989699,-0.0,0.0,0.0,138513.39515316204,680588.8043496677,238155.26316907728
 ,3429,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,5615.411294306311,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9132.624670396594,-0.0,0.0,0.0,233786.28288528696,446802.5214643808,242918.90755568355
 ,3430,31766.93453357302,21758.174338063713,49720.46876914081,4325.68078291525,4325.680782915251,0.0,45741.47887085903,34345.90541634709,0.0,0.0,5615.411294306311,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,18967.758930823697,-0.0,0.0,0.0,223433.50997957424,223369.01148480654,242401.2689103979
 ,3431,29139.130079389553,19958.30827355449,17134.73501076413,1490.7219459364792,3967.8545275456236,0.0,24236.274427246626,11836.332250735646,0.0,2477.1325816091444,3138.2787126971666,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,35932.0645863752,-0.0,0.0,0.0,57573.10472176779,165795.90676303874,93505.16930814298
 ,3432,7231.29815389868,4952.943941026493,11318.169011280577,984.6807039814101,984.6807039814101,0.0,10412.407636181024,7818.364789612397,0.0,0.0,3138.2787126971666,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,52636.18150487837,-0.0,0.0,0.0,0.0,165795.90676303874,52636.18150487837
 ,3433,7066.869228995399,4840.321389722876,11060.81074409377,962.2905347361578,962.2905347361582,0.0,10175.64503051403,7640.586845805094,0.0,0.0,3138.2787126971666,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,51439.31331445602,-0.0,0.0,0.0,0.0,165795.90676303874,51439.31331445601
 ,3434,6353.386906714604,4351.634867612743,8612.16647690463,749.2584834907027,865.1361565830503,0.0,8319.306900869153,5949.11235891618,0.0,115.87767309234755,3022.401039604819,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,40563.424105835584,-0.0,0.0,0.0,0.0,165795.90676303874,40563.424105835584
